-0.001751313485114	0.001712059907
0.005253940455341	0.015456851259134
0.015761821366024	0.029177486563199
0.024518388791594	0.042910199891298
0.035026269702277	0.054906697264328
0.04553415061296	0.068627332568393
0.054290718038529	0.078911770034424
0.063047285464098	0.090920345431489
0.075306479859895	0.102904764780484
0.085814360770578	0.116625400084549
0.098073555166375	0.128609819433544
0.112084063047285	0.138858022827469
0.126094570928196	0.147382088290359
0.14185639229422	0.155894075729215
0.157618213660245	0.162681925237036
0.173380035026269	0.167745636813823
0.189141856392294	0.171085210459575
0.206654991243432	0.174412706081292
0.227670753064798	0.175991907723903
0.24693520140105	0.174134911528481
0.262697022767075	0.17230207138113
0.278458844133099	0.170469231233778
0.297723292469352	0.165163959176287
0.316987740805604	0.159858687118796
0.336252189141856	0.156277552992337
0.352014010507881	0.149272299051881
0.373029772329247	0.140506673108283
0.390542907180385	0.130041065281726
0.40630472854641	0.121311673410233
0.423817863397548	0.110846065583673
0.441330998248686	0.100380457757114
0.457092819614711	0.086478652092521
0.472854640980735	0.074300984358962
0.490367775831873	0.060387100670333
0.506129597197898	0.04648529500574
0.520140105078809	0.03259556736518
0.532399299474606	0.018717917748657
0.544658493870402	0.006564406063169
0.555166374781086	-0.005577027598284
0.567425569176882	-0.019454677214807
0.579684763572679	-0.03333232683133
0.590192644483362	-0.04374962256175
0.598949211908931	-0.055878978199168
0.607705779334499	-0.066284195905552
0.61646234676007	-0.076689413611934
0.625218914185639	-0.08709463131832
0.632224168126092	-0.095763633069631
0.637478108581435	-0.102696418865876
0.64448336252189	-0.111365420617189
0.651488616462346	-0.118310284437469
0.656742556917687	-0.125243070233713
0.661996497373028	-0.132175856029956
0.66725043782837	-0.1391086418262
0.674255691768825	-0.147777643577514
0.679509632224167	-0.151262153511688
0.684763572679508	-0.156470801376898
0.691768826619963	-0.163415665197177
0.695271453590191	-0.168612235038351
0.700525394045532	-0.175545020834595
0.705779334500873	-0.180753668699804
0.711033274956214	-0.185962316565013
0.718038528896669	-0.191183042454258
0.721541155866896	-0.196379612295432
0.726795096322237	-0.201588260160642
0.733800350262692	-0.206808986049887
0.739054290718033	-0.213741771846131
0.747810858143602	-0.218974575759411
0.758318739054286	-0.225943595627762
0.768826619964968	-0.231188477565077
0.777583187390538	-0.234697143547323
0.784588441330993	-0.238193731505535
0.795096322241676	-0.239990337580781
0.805604203152358	-0.241786943656028
0.816112084063041	-0.241859411800241
0.826619964973724	-0.238483604082385
0.835376532399293	-0.236819856271528
0.84763572679509	-0.230007850715637
0.856392294220659	-0.224895827042711
0.868651488616456	-0.214635545624751
0.879159369527145	-0.204363186182747
0.884413309982488	-0.197502868530715
0.891418563922941	-0.188930490971684
0.894921190893168	-0.183782233226651
0.900175131348509	-0.175197777643585
0.903677758318737	-0.170049519898553
0.910683012259192	-0.161477142339522
0.917688266199647	-0.15290476478049
0.921190893169874	-0.147756507035458
0.924693520140102	-0.140884111359391
0.928196147110329	-0.135735853614353
0.931698774080556	-0.128863457938292
0.936952714535898	-0.120279002355226
0.94570928196147	-0.108270426958153
0.952714535901926	-0.096249773537053
0.959719789842381	-0.082504982184917
0.966725043782837	-0.068760190832781
0.971978984238178	-0.055003321456612
0.978984238178634	-0.041258530104475
0.985989492119089	-0.02751373875234
0.99124343257443	-0.015481007307204
0.998248686514885	-0.001736215955069
